tract,USP_2012,USS_2012,USC_2012,USP_2016,USS_2016,USC_2016,USP_CHANGE,USS_CHANGE,USC_CHANGE,POPDENSITY_2015,POPDENSITY_CHANGE,NONWHITE_2015,NONWHITE_CHANGE,UNEMPLOYMENT_2015,UNEMPLOYMENT_CHANGE,COLLEGE_2015,COLLEGE_CHANGE,INCOME_2015,INCOME_CHANGE
1400000US42045403104,-0.522697627,-0.497396222,-0.531023989,-0.49350382,-0.455112696,-0.490151333,0.029193807,0.042283526,0.040872656,15102.40964,0.07827957,64.6,0.127399651,15.4,0.157894737,13.3,-0.022058824,36531,-0.022398844
1400000US42045403200,-0.24388073,-0.272975432,0.009199632,-0.260587727,-0.186270223,-0.075363596,-0.016706997,0.086705209,-0.084563228,6964.824121,-0.003833253,27.4,0.630952381,6.8,-0.260869565,26.4,0.142857143,62212,-0.001716972
1400000US42045403300,-0.207964602,-0.191489362,0.123802223,-0.045652904,-0.009924709,0.113581105,0.162311698,0.181564653,-0.010221118,10568.25397,0.00030048,32.4,1.364963504,4.5,-0.554455446,16.7,-0.040229885,42129,-0.029665799
1400000US42045403401,-0.358464989,-0.396732556,-0.438029446,-0.361258764,-0.321867418,-0.393799232,-0.002793775,0.074865138,0.044230214,7744.444444,-0.074676402,47,0.208226221,11.3,0.614285714,21.8,0.664122137,54617,0.157237902
1400000US42045403402,-0.374229169,-0.389956612,-0.428756696,-0.282518192,-0.243696922,-0.298592765,0.091710977,0.14625969,0.130163931,4351.075878,0.056365136,40.6,0.50929368,9.1,-0.35,16.8,-0.034482759,49986,-0.12995196
1400000US42045403501,-0.200263465,-0.209466214,-0.236087083,-0.053524837,0.008069579,-0.050000823,0.146738628,0.217535793,0.18608626,7253.496503,-0.050789293,19.1,0.005263158,6.3,0.3125,19.6,0.031578947,57388,0.13385889
1400000US42045403502,-0.187796932,-0.203754148,0.033316394,-0.044600632,-0.01091714,0.119088726,0.1431963,0.192837008,0.085772332,7468.98263,0.068892045,12.6,-0.271676301,5.7,-0.512820513,26.2,1.046875,53667,0.142726344
1400000US42045403601,-0.188066869,-0.21629256,0.115737837,0.038540294,0.058320318,0.24322461,0.226607163,0.274612878,0.127486773,9281.105991,0.005240829,9.6,0.032258065,9.4,0.119047619,19.3,-0.076555024,60909,0.020319619
1400000US42045403602,-0.124338452,-0.191110474,0.145907627,0.144379626,0.213304446,0.363545303,0.268718078,0.40441492,0.217637676,5448.979592,-0.007961783,13.3,N/A,7.7,-0.293577982,14.3,0.606741573,75625,0.223547114
1400000US42045403701,-0.066655155,-0.057105944,0.178574862,0.238266833,0.239239437,0.371765383,0.304921988,0.296345381,0.193190521,743.6936937,-0.043453071,7.1,N/A,7.1,-0.260416667,15.1,1.396825397,53897,0.67153579
1400000US42045403702,-0.0291516,-0.01240684,0.050380675,0.300272915,0.291888854,0.342326551,0.329424515,0.304295694,0.291945876,3126.598465,0.018325697,2,-0.84,12.6,0.909090909,8.7,-0.369565217,44227,-0.199511312
1400000US42045403800,-0.126044801,-0.100511073,0.192958233,0.000632711,0.065196548,0.267897635,0.126677512,0.165707621,0.074939402,8872.427984,0.000928505,13.8,0.38,5.6,-0.243243243,23.7,0.402366864,59977,-0.144285918
1400000US42045403901,-0.060359837,-0.089392133,0.163767247,-0.000543774,0.070673344,0.22028169,0.059816063,0.160065477,0.056514443,6945.492662,-0.013106941,9.4,0.424242424,12.7,1.396226415,21.1,-0.227106227,54036,0.032699474
1400000US42045403902,-0.073078736,-0.111218103,0.185436893,0.042696629,0.120290513,0.27908046,0.115775365,0.231508616,0.093643567,6168.053245,0.012288367,3.2,0.523809524,5,-0.242424242,36.7,0.535564854,82903,0.187058807
1400000US42045404003,-0.072718458,-0.119589193,0.173065424,-0.010163058,0.085408623,0.224933554,0.0625554,0.204997816,0.05186813,9580.508475,0.085453673,26.1,-0.106164384,12.4,1.175438596,41.7,0.198275862,61842,0.265594303
1400000US42045404004,-0.034005036,-0.091607996,0.239434499,0.081353359,0.147765948,0.306836555,0.115358395,0.239373944,0.067402056,6586.549063,-0.132694541,7,0.09375,6.8,0.192982456,25.1,0.364130435,68125,0.099907971
1400000US42045404101,0.013151655,0.00602804,0.321223865,0.105468206,0.172909876,0.322793598,0.092316551,0.166881836,0.001569733,5857.933579,0.015025575,12,0.052631579,4.9,-0.416666667,25.1,0.16744186,68286,0.290435966
1400000US42045404102,-0.171981992,-0.150089399,0.115131525,-0.041911219,-0.014365057,0.122830303,0.130070773,0.135724342,0.007698778,6097.995546,0.160415342,31.5,0.769662921,10.9,0.651515152,11.9,-0.356756757,53750,-0.027765217
1400000US42045404103,-0.048328513,-0.099303879,0.171030119,0.112050173,0.174351182,0.285775656,0.160378686,0.273655061,0.114745537,3679.431072,0.012951807,6.3,0.8,6.6,-0.55704698,12.8,-0.079136691,57857,0.000380392
1400000US42045404300,-0.315183246,-0.238822246,-0.270056497,-0.025150905,-0.007276507,-0.04516129,0.290032341,0.231545739,0.224895207,2533.668342,0.020647774,23.1,1.158878505,13.1,0.393617021,9.1,0.096385542,47756,0.183104174
1400000US42045404400,-0.734449635,-0.700431876,-0.590035264,-0.720804782,-0.695535238,-0.633578477,0.013644853,0.004896638,-0.043543213,7600.917431,0.339531124,66.2,-0.086896552,18,9,15.5,0.148148148,38368,0.093510417
1400000US42045404500,-0.815024581,-0.780792062,-0.775852226,-0.799402057,-0.758725475,-0.767441966,0.015622524,0.022066587,0.00841026,11534.63203,0.022644406,85.4,0.015457788,22.6,0.822580645,14.4,0.24137931,33995,0.044682093
1400000US42045404600,-0.838929556,-0.800355527,-0.824316765,-0.820161781,-0.801027152,-0.786186249,0.018767775,-0.000671625,0.038130516,11547.26368,0.239850427,87.9,0.078527607,17.7,0.340909091,11.4,-0.300613497,33750,-0.121642723
1400000US42045404700,-0.73375758,-0.675214697,-0.66224235,-0.618445001,-0.598007251,-0.610493006,0.115312579,0.077207446,0.051749344,11154.54545,0.229869695,52.4,-0.120805369,11.2,-0.01754386,16.8,0.555555556,27964,0.804129032
1400000US42045404800,-0.912115392,-0.862686577,-0.881511811,-0.848857812,-0.827519438,-0.84327578,0.06325758,0.035167139,0.038236031,8310.204082,-0.220818982,91.8,-0.052631579,25.7,0.658064516,5.7,0.325581395,32917,0.156361976
1400000US42045404900,-0.940732684,-0.900748148,-0.919518689,-0.888669077,-0.864593475,-0.871157305,0.052063607,0.036154673,0.048361384,9020.689655,-0.043160205,95.5,-0.045,26.7,0.271428571,7.3,0.303571429,21650,-0.355002085
1400000US42045405000,-0.972563314,-0.937487275,-0.953762514,-0.941179425,-0.912586895,-0.912018919,0.031383889,0.02490038,0.041743595,3964.435146,-0.087626384,97.3,0.083518931,23.3,1.284313725,11.4,0.461538462,30020,0.159879453
1400000US42045405100,-0.982039904,-0.947750827,-0.940836858,-0.957174698,-0.92605144,-0.929592091,0.024865206,0.021699387,0.011244767,6149.051491,0.063759963,98,0.006160164,17.9,0.098159509,10.9,0.112244898,27244,-0.184531114
1400000US42045405200,-0.976025153,-0.954444791,-0.96237692,-0.967885025,-0.942438657,-0.950641762,0.008140128,0.012006134,0.011735158,11738.09524,0.01202346,95.9,-0.041,20.5,0.198830409,9.1,4.352941176,16773,-0.242138081
1400000US42045405300,-0.917651919,-0.902071857,-0.906017644,-0.86243445,-0.841315254,-0.841207956,0.055217469,0.060756603,0.064809688,9398.550725,-0.115279673,91,0.025930101,21.3,0.238372093,10.1,0.147727273,34766,0.128290007
1400000US42045405400,-0.919052613,-0.901075885,-0.920081747,-0.884323872,-0.868221621,-0.871539258,0.034728741,0.032854264,0.048542489,7843.283582,-0.298631965,87,-0.069518717,18.2,0.281690141,10.3,-0.080357143,23029,0.159391834
1400000US42045406100,-0.235858102,-0.280235988,-0.013972056,-0.113207547,-0.073703367,0.047265987,0.122650555,0.206532621,0.061238043,11067.96117,-0.014693172,23.2,0.546666667,11.1,0.541666667,23.3,0.252688172,60000,0.101645123
1400000US42045406201,-0.060345043,-0.08994674,0.185187495,0.049252259,0.09763281,0.214750021,0.109597302,0.18757955,0.029562526,5101.5625,0.172351885,6.7,-0.603550296,13.1,0.488636364,25,0.582278481,59545,-0.078250774
1400000US42045406202,-0.054329073,-0.085865456,0.196165416,0.047966161,0.10202707,0.227297626,0.102295234,0.187892526,0.03113221,4488.284911,-0.078329484,5.4,-0.386363636,6,0.111111111,33.7,0.348,67284,0.049443179
1400000US42045406300,-0.403957131,-0.377622378,-0.383912249,-0.256933116,-0.252568493,-0.264367816,0.147024015,0.125053885,0.119544433,4983.050847,0.018261965,51.4,0.338541667,7.2,-0.064935065,11.2,-0.352601156,38616,-0.085058996
1400000US42045406401,-0.857568978,-0.829019608,-0.868589744,-0.790055249,-0.75732899,-0.763048882,0.067513729,0.071690618,0.105540862,13436.27451,-0.01896922,84.7,-0.032,15,0.785714286,12.7,-0.417431193,43289,-0.235649333
1400000US42045406402,-0.834834835,-0.778151261,-0.790540541,-0.810178817,-0.773809524,-0.6884273,0.024656018,0.004341737,0.102113241,1111.928105,0.064945227,87.7,0.230014025,9.5,-0.321428571,8.2,0.188405797,35909,-0.102925379
1400000US42045406500,-0.372191011,-0.37810219,0.022026432,-0.056318681,-0.092460882,0.038123167,0.31587233,0.285641308,0.016096735,1704.438149,0.057410662,26.1,0.311557789,11.2,0.037037037,9.5,0.104651163,42500,-0.048514563
1400000US42045406600,-0.281628163,-0.294674556,0.095066185,-0.039361702,-0.016816143,0.119182747,0.242266461,0.277858413,0.024116562,2190.819082,0.056882327,24.5,0.129032258,19.6,1.085106383,10.6,0.709677419,38049,0.133388937
1400000US42045406700,-0.175540765,-0.15959253,0.15716753,0.03132162,0.053696498,0.141035857,0.206862385,0.213289028,-0.016131673,3232.991612,-0.00487665,18.5,0.887755102,15.7,1.093333333,10.4,0.677419355,55938,0.084679374
1400000US42045406801,-0.189750718,-0.183447632,0.065283022,-0.04128622,-0.001433729,0.112502242,0.148464498,0.182013903,0.04721922,1927.388535,0.066494361,21,-0.082969432,11,1.2,26.8,0.080645161,71343,0.017383492
1400000US42045406802,-0.144927114,-0.12752148,0.162321211,0.001889055,0.037863744,0.161337709,0.146816169,0.165385224,-0.000983502,2220.966084,-0.021286232,17.6,0.222222222,11.5,0.474358974,17.7,0.18,53028,-0.092856165
1400000US42045406803,-0.062569745,-0.087903599,0.212430844,0.061182305,0.103761223,0.233398946,0.12375205,0.191664822,0.020968102,3381.810562,0.004606574,20.5,0.305732484,8.7,0.318181818,26,-0.202453988,54722,-0.216219313
1400000US42045406902,0.024962536,0.00523622,0.311735583,0.173485235,0.226534593,0.365755001,0.148522699,0.221298373,0.054019418,3098.877606,-0.061052631,5.2,0.444444444,10.4,1.039215686,18.9,-0.247011952,70625,-0.07758114
1400000US42045406903,0.095432096,0.044216397,0.370677915,0.14611519,0.233971922,0.395869064,0.050683094,0.189755525,0.025191149,3966.063348,0.011346154,2.5,-0.404761905,4.9,0.020833333,25,0.10619469,83929,0.045583655
1400000US42045406904,0.029625455,-0.004602737,0.267603526,0.087602385,0.173166921,0.316833782,0.05797693,0.177769658,0.049230256,2165.092558,0.125933202,12.5,0.712328767,4.3,0.303030303,38.4,-0.139013453,82359,0.115159639
1400000US42045407000,0.060731539,0.02614841,0.280802292,-0.024358974,0.081290323,0.174227482,-0.085090513,0.055141913,-0.10657481,1162.149955,0.021031746,13.9,0.654761905,4.8,-0.076923077,51.1,0.055785124,78785,0.081780609
1400000US42045407101,-0.005838736,-0.046840509,0.186482212,-0.103794227,0.015563688,0.143433131,-0.097955491,0.062404197,-0.043049081,1413.608835,0.092511013,11.3,-0.11023622,6.1,0.033898305,54.2,0.124481328,100720,0.169829729
1400000US42045407102,-0.047892964,-0.077816634,0.158988362,-0.083747448,0.014729319,0.150453095,-0.035854484,0.092545953,-0.008535267,2085.855466,0.036843721,5.7,0.676470588,3.9,-0.25,47.6,0.010615711,97364,-0.011633337
1400000US42045407201,0.117757009,0.1,0.312410842,0.001786512,0.135220126,0.261775362,-0.115970497,0.035220126,-0.05063548,792.3029933,-0.012937595,15.3,0.961538462,10.5,6,56.7,0.520107239,83879,0.213755481
1400000US42045407202,0.082610359,0.02904728,0.246675839,-0.053130601,0.055111699,0.191727227,-0.13574096,0.026064419,-0.054948612,1352.988367,-0.082176871,5.5,-0.504504505,3.8,-0.11627907,38.1,0,62321,-0.104107068
1400000US42045407401,-0.332795352,-0.360052998,-0.339468303,-0.479689922,-0.3425,-0.346104725,-0.14689457,0.017552998,-0.006636422,2229.943503,-0.053704148,23.8,0.391812865,3.6,0.8,68.4,0.008849558,115962,-0.037228301
1400000US42045407404,-0.15409607,-0.194319569,-0.160714623,-0.287756917,-0.129956893,-0.167329942,-0.133660847,0.064362676,-0.006615319,2227.913883,0.104933726,12.3,0.808823529,7.7,1.40625,67.2,0.10708402,104425,-0.18258317
1400000US42045407501,-0.370447109,-0.389569098,-0.204903176,-0.42182118,-0.318642815,-0.187291452,-0.051374071,0.070926283,0.017611724,7017.492711,-0.001244813,13,0.031746032,6.2,1.818181818,56.1,0.232967033,65614,-0.075442453
1400000US42045407502,-0.427521784,-0.431020471,-0.283236783,-0.481493742,-0.388826318,-0.293203728,-0.053971958,0.042194153,-0.009966945,7040.865385,-0.003063308,15.6,-0.452631579,7.8,-0.355371901,50.4,0.269521411,60357,0.25798787
1400000US42045407600,-0.629569892,-0.641292442,-0.630374093,-0.75,-0.654667329,-0.654127746,-0.120430108,-0.013374887,-0.023753653,4253.882512,-0.017160686,19.4,-0.122171946,4.7,0.678571429,75.1,-0.054156171,100029,-0.149384333
1400000US42045407700,-0.362745098,-0.382374363,-0.193786982,-0.335353535,-0.235457064,-0.144856543,0.027391563,0.146917299,0.048930439,7488.826816,0.006759294,33.1,0.169611307,5.5,-0.098360656,26.7,-0.173374613,51125,-0.054571344
1400000US42045407801,0.068105992,0.04579413,0.359644512,0.027375751,0.19642801,0.366617204,-0.040730241,0.15063388,0.006972692,2531.964809,0.003720065,5.2,0.575757576,6.9,0.277777778,37.5,-0.166666667,86488,0.149342193
1400000US42045407802,0.086929017,0.042663203,0.34945599,0.017119215,0.163107553,0.332883337,-0.069809802,0.12044435,-0.016572653,3720.789907,0.069536424,6.9,0.352941176,5.1,0.961538462,42,-0.056179775,116389,0.104417137
1400000US42045407803,0.027193764,-0.009415245,0.314989533,-0.00553698,0.153425229,0.349274582,-0.032730744,0.162840474,0.034285049,5484.375,-0.001138304,6.6,0.885714286,5.1,-0.15,46,0.267217631,96053,0.093487096
1400000US42045407804,0.032191729,-0.006835312,0.327194918,0.015806145,0.166125232,0.352223959,-0.016385584,0.172960544,0.025029041,5486.227545,0.015067583,4.7,0.305555556,7,0.555555556,42.9,0.083333333,95256,-0.053130685
1400000US42045407805,0.063153566,0.047445857,0.388083378,0.046965236,0.182559856,0.336977972,-0.01618833,0.135113999,-0.051105406,4177.057357,0.021341464,6.4,-0.123287671,11.6,0.841269841,37.5,0.358695652,84844,0.137578269
1400000US42045407806,-0.113874477,-0.104193631,0.150238024,-0.090427033,0.023164132,0.169999853,0.023447444,0.127357763,0.019761829,3077.51938,-0.098751419,15.3,-0.105263158,5.8,0.8125,44.3,0.110275689,95764,0.296806868
1400000US42045407901,0.114973853,0.056197289,0.233039826,-0.038191353,0.122357381,0.20737992,-0.153165206,0.066160092,-0.025659906,1164.473684,-0.039631989,15.5,1.384615385,7.3,0.280701754,57.5,-0.066558442,159028,0.195915052
1400000US42045407902,-0.255332072,-0.265496113,-0.086827591,-0.314990573,-0.176928592,-0.086135006,-0.059658501,0.088567521,0.000692585,2266.497462,0.004122939,13.7,0.030075188,5,3.166666667,66.8,0.105960265,95903,0.28346404
1400000US42045407903,-0.132766752,-0.159222129,0.048858292,-0.246408105,-0.096156564,0.008080607,-0.113641353,0.063065565,-0.040777685,3824.864865,0.07767286,20.5,0.952380952,5.3,1.523809524,52.4,0.230046948,90027,0.298060702
1400000US42045408001,0.121170333,0.059318834,0.318629889,0.054475798,0.173940014,0.337319973,-0.066694535,0.11462118,0.018690084,2865.535248,0.094763092,13,0.494252874,4.5,0.323529412,32.7,0.068627451,84583,-0.02463128
1400000US42045408002,0.102889832,0.045525413,0.284474054,-0.034664939,0.13062388,0.266818355,-0.137554771,0.085098467,-0.017655699,1041.234298,-0.101555137,8.4,-0.416666667,6,0.034482759,42.5,-0.168297456,83996,-0.061046089
1400000US42045408101,0.110661112,0.042163546,0.309494237,0.059197041,0.178976323,0.313745352,-0.051464071,0.136812777,0.004251115,3153.179191,0.072763029,10.9,0.048076923,6,-0.294117647,38.9,0.121037464,75926,0.126699116
1400000US42045408102,0.005141982,-0.046137035,0.189574957,0.05512502,0.15000514,0.278927016,0.049983038,0.196142175,0.089352059,3528.769841,-0.009468115,11.9,-0.25625,5.6,-0.597122302,36.6,0.266435986,75147,0.040817175
1400000US42045408103,0.011841093,-0.017332297,0.219870466,0.103895184,0.180927503,0.329149249,0.092054091,0.1982598,0.109278783,2794.547872,-0.063085154,17,-0.114583333,6.5,-0.155844156,31.5,0.064189189,75101,0.065186866
1400000US42045408300,-0.340448862,-0.369579753,-0.210445658,-0.506542253,-0.332369576,-0.243950048,-0.166093391,0.037210177,-0.03350439,2979.016393,0.018609865,15.6,0.046979866,8.1,3.764705882,72.9,0.054992764,125647,0.18557275
1400000US42045408400,-0.137780659,-0.209217738,-0.065179258,-0.356439537,-0.185606179,-0.086546569,-0.218658878,0.023611559,-0.021367311,1009.953162,-0.127024291,6.3,-0.292134831,8.3,1.677419355,66.4,0.024691358,108409,-0.046476036
1400000US42045408500,-0.075392578,-0.138368879,0.106347605,-0.17611623,-0.01179673,0.115720248,-0.100723652,0.126572149,0.009372643,5590.846047,-0.003461063,10.9,-0.369942197,4.5,0.451612903,49.3,-0.006048387,87474,0.045926847
1400000US42045408600,-0.117310142,-0.196635792,0.100821315,-0.212118623,-0.025308724,0.091485965,-0.094808481,0.171327068,-0.00933535,5687.301587,0.025178827,12.1,1.326923077,6.2,0.409090909,58.8,0.090909091,100655,0.195896254
1400000US42045408700,-0.182857328,-0.248808889,-0.006093426,-0.314061149,-0.144521058,-0.02290601,-0.131203821,0.104287831,-0.016812584,5900.485437,-0.031859817,9.7,0.405797101,4.1,0.952380952,60.6,-0.054602184,110333,0.064271245
1400000US42045408800,-0.39797649,-0.439258138,-0.259513277,-0.502596522,-0.372461667,-0.28731042,-0.104620032,0.066796471,-0.027797143,7874.203822,0.029564855,15.9,0.223076923,7,0.458333333,62,0.176470588,81647,0.177165184
1400000US42045408900,-0.265454997,-0.350870008,-0.149811836,-0.407260356,-0.257537715,-0.150069225,-0.141805359,0.093332293,-0.000257389,5225.694444,0.051344743,13.2,0.007633588,4.7,-0.287878788,70.6,0.245149912,111607,0.183305414
1400000US42045409000,-0.185141703,-0.239911963,-0.015680382,-0.291509909,-0.144283052,-0.019639224,-0.106368206,0.095628911,-0.003958842,7393.305439,-0.010915197,16.6,4.724137931,5.1,1.833333333,57.7,-0.064829822,87396,0.055341553
1400000US42045409100,-0.172768029,-0.211128458,0.039166175,-0.257039697,-0.097006635,0.029344994,-0.084271668,0.114121823,-0.009821181,8280.602637,0.062333897,4.9,-0.3,6.5,-0.015151515,50,-0.054820416,99033,0.194824154
1400000US42045409200,-0.09084352,-0.157750395,0.11823592,-0.167432596,-0.005135512,0.126977158,-0.076589076,0.152614883,0.008741238,8690.677966,-0.043822844,7.3,-0.215053763,7.1,0.972222222,42.7,-0.033936652,82898,0.119592669
1400000US42045409300,-0.012121658,-0.078144891,0.21370467,-0.085334348,0.090820813,0.206401249,-0.07321269,0.168965704,-0.007303421,3850.556439,0.025402201,6.6,0.885714286,6.4,0.066666667,46.4,-0.099029126,85859,0.147525427
1400000US42045409400,-0.088804374,-0.146523856,0.134141047,-0.140361157,-0.019750567,0.137110344,-0.051556783,0.126773289,0.002969297,6389.61039,-0.027347611,8.9,0.072289157,6.4,0.72972973,46.7,0.349710983,96250,0.041148346
1400000US42045409500,-0.012191558,-0.099629478,0.211123368,-0.11538474,0.027901052,0.197440315,-0.103193182,0.12753053,-0.013683053,6173.455979,0.047958956,5.6,0.272727273,5.2,-0.087719298,42,0.03960396,95901,0.094310557
1400000US42045409601,-0.115685032,-0.162852508,0.001565774,-0.399607965,-0.182697368,-0.08685716,-0.283922933,-0.01984486,-0.088422934,2080.581242,-0.025170208,21,-0.128630705,3.3,-0.3125,73.8,0.064935065,121000,0.544056658
1400000US42045409602,-0.226790527,-0.255705741,-0.123092658,-0.405467427,-0.22141394,-0.147795835,-0.1786769,0.034291801,-0.024703177,10299.01961,-0.120184254,18.7,-0.207627119,2.8,-0.034482759,72,0.089258699,51813,-0.067490956
1400000US42045409701,0.031820615,-0.035401621,0.124055201,-0.272184665,-0.053755917,0.042319064,-0.30400528,-0.018354296,-0.081736137,1146.679408,0.178974947,20.3,0.537878788,5.1,-0.215384615,77.2,-0.045735476,178152,0.210370411
1400000US42045409702,-0.137362825,-0.184994336,-0.046374693,-0.360744441,-0.186639126,-0.112180304,-0.223381616,-0.00164479,-0.065805611,6861.591696,-0.03597472,13.2,-0.185185185,3.2,-0.418181818,71.8,0.158064516,161250,0.745602165
1400000US42045409802,-0.035243446,-0.074546108,0.051815301,-0.310683316,-0.082671864,0.023806456,-0.27543987,-0.008125756,-0.028008845,2770.952172,0.034228628,19.7,0.97,5.2,0,76.1,-0.005228758,109327,0.318225116
1400000US42045409803,-0.109096933,-0.135025057,-0.001626683,-0.300350102,-0.106398331,0.002935137,-0.191253169,0.028626726,0.00456182,3142.095915,-0.054895151,18.3,0.926315789,6.2,1.583333333,67.1,0.025993884,100880,0.290768345
1400000US42045409902,0.13639264,0.114571552,0.297810761,0.01507034,0.15838859,0.260617888,-0.1213223,0.043817038,-0.037192873,1606.170003,0.006995884,6.7,0.914285714,8.1,0.928571429,52.4,0.035573123,65161,-0.273105541
1400000US42045409903,0.080725624,0.045601105,0.251858736,0.007280514,0.145564169,0.278917503,-0.07344511,0.099963064,0.027058767,2743.262411,-0.012005109,7.7,0.54,6.7,-0.094594595,48.7,0.162291169,71736,-0.045073347
1400000US42045409904,0.300267451,0.257818258,0.420695152,0.054668387,0.251590776,0.357567707,-0.245599064,-0.006227482,-0.063127445,652.2208236,0.088862204,6.3,0.4,7.2,0.107692308,66.7,0.016768293,148015,0.148034965
1400000US42045410000,0.225455957,0.191170674,0.321711569,0.052051672,0.199924127,0.291411043,-0.173404285,0.008753453,-0.030300526,416.6065726,0.020181635,10.7,1.183673469,5.7,13.25,63.7,0.042553191,112143,-0.001584744
1400000US42045410100,0.074401302,0.050380228,0.207565238,0.068620443,0.200958084,0.276997579,-0.005780859,0.150577856,0.069432341,848.4356393,0.029152988,19.4,-0.2421875,3.1,-0.41509434,58.3,-0.023450586,142500,0.270665026
1400000US42045410200,0.088573959,0.051247166,0.187155963,-0.045158489,0.094887348,0.192273924,-0.133732448,0.043640182,0.005117961,430.0230947,0.048718671,18.5,1.936507937,5.5,0.222222222,67.2,0.06836248,117961,0.224703586
1400000US42045410301,0.188919412,0.137727988,0.378423607,0.071333577,0.195556503,0.32505467,-0.117585835,0.057828515,-0.053368937,1153.202539,-0.056421152,22.4,0.178947368,2.5,-0.324324324,39.6,-0.12,99167,-0.178816008
